gene	gc	cpg_oe	n_cpg	n_conf	pct_conf
gene_MP012068	0.38351	0.86448	91	24	26.3736
gene_MP012355	0.35435	0.93506	3905	0	0.0000
gene_MP012384	0.36442	0.88416	296	27	9.1216
gene_MP012550	0.37303	0.94645	27	0	0.0000
gene_MP012759	0.59791	1.06090	70	0	0.0000
gene_MP012778	0.38352	1.08404	190	0	0.0000
gene_MP012828	0.53078	0.91962	70	1	1.4286
gene_MP012856	0.54090	0.94028	67	0	0.0000
gene_MP013349	0.35843	0.80677	81	14	17.2840
gene_MP013391	0.34489	0.71822	72	0	0.0000
gene_MP013446	0.36773	0.80558	97	0	0.0000
gene_MP013638	0.36282	0.98429	1025	0	0.0000
gene_MP013641	0.47318	0.85612	50	0	0.0000
gene_MP013644	0.36147	0.81929	108	10	9.2593
gene_MP013657	0.36156	0.95277	396	0	0.0000
gene_MP013658	0.37579	0.88363	181	0	0.0000
gene_MP013660	0.46570	1.14905	466	4	0.8584
gene_MP013728	0.36538	0.90977	29	2	6.8966
gene_MP013819	0.34950	1.00914	160	6	3.7500
gene_MP013857	0.33263	0.81848	60	0	0.0000
gene_MP014047	0.39070	0.84712	114	11	9.6491
gene_MP014103	0.39431	0.92710	72	0	0.0000
gene_MP014184	0.37765	0.58574	264	84	31.8182
gene_MP014220	0.33810	0.50060	30	8	26.6667
gene_MP014368	0.36342	0.75693	22	0	0.0000
gene_MP014491	0.36090	0.89678	1707	20	1.1716
gene_MP014537	0.44538	1.28854	858	1	0.1166
gene_MP014867	0.35630	0.97020	439	12	2.7335
gene_MP014912	0.36845	0.61717	82	0	0.0000
gene_MP014969	0.35616	0.68694	43	8	18.6047
gene_MP015024	0.33770	0.97935	93	0	0.0000
gene_MP015026	0.37195	0.99973	265	0	0.0000
gene_MP015189	0.37255	0.79668	554	0	0.0000
gene_MP015355	0.34727	0.91117	336	0	0.0000
gene_MP015489	0.36408	0.78379	205	0	0.0000
gene_MP015504	0.33940	0.98322	28	0	0.0000
gene_MP015510	0.34110	1.01998	179	0	0.0000
gene_MP015545	0.38645	0.87237	39	0	0.0000
gene_MP015546	0.46659	1.00176	67	0	0.0000
gene_MP015671	0.34282	0.99054	67	0	0.0000
gene_MP015707	0.38837	0.85119	20	0	0.0000
gene_MP016342	0.35009	0.85542	98	0	0.0000
gene_MP016357	0.35846	0.55407	25	8	32.0000
gene_MP016371	0.38109	0.86488	41	0	0.0000
gene_MP016378	0.35318	0.87401	246	0	0.0000
gene_MP016381	0.36076	0.91383	213	0	0.0000
gene_MP016391	0.38066	0.92482	255	9	3.5294
gene_MP016392	0.39663	0.72087	42	6	14.2857
gene_MP016429	0.37827	0.99359	75	0	0.0000
gene_MP016430	0.37827	0.99359	240	0	0.0000
gene_MP016467	0.35735	0.89001	39	0	0.0000
gene_MP016599	0.34784	0.91514	621	0	0.0000
gene_MP017128	0.64706	0.94835	30	0	0.0000
gene_MP017239	0.36826	0.90592	208	1	0.4808
gene_MP017349	0.34140	0.91369	747	0	0.0000
gene_MP017361	0.43628	0.95190	83	0	0.0000
gene_MP017376	0.46627	1.11322	204	0	0.0000
gene_MP017401	0.33198	0.81341	90	3	3.3333
gene_MP017520	0.37583	0.98214	282	0	0.0000
gene_MP017661	0.67785	1.00374	51	0	0.0000
gene_MP017671	0.67785	1.00374	35	0	0.0000
gene_MP017904	0.33683	0.92546	264	0	0.0000
gene_MP017929	0.37613	0.95751	570	0	0.0000
gene_MP017932	0.35785	0.90595	75	2	2.6667
gene_MP018024	0.35121	0.96176	133	0	0.0000
gene_MP018125	0.34060	0.97350	552	0	0.0000
gene_MP018141	0.39663	0.98002	372	0	0.0000
gene_MP018143	0.34048	0.97842	224	0	0.0000
gene_MP018184	0.35475	0.98683	551	0	0.0000
gene_MP018274	0.43459	0.87546	159	0	0.0000
gene_MP018563	0.42801	1.23273	694	0	0.0000
gene_MP018678	0.42194	0.79353	92	0	0.0000
gene_MP018866	0.39978	0.82264	30	8	26.6667
gene_MP018873	0.35739	0.81302	268	1	0.3731
gene_MP019153	0.52336	1.00598	22	0	0.0000
gene_MP019159	0.52025	1.01905	22	0	0.0000
gene_MP019194	0.43883	0.99467	102	0	0.0000
gene_MP019195	0.43883	0.99467	58	0	0.0000
gene_MP019361	0.42244	0.61629	42	0	0.0000
gene_MP020151	0.43984	0.83805	26	0	0.0000
gene_MP020581	0.45399	1.03198	26	0	0.0000
gene_MP021124	0.39495	0.70769	143	0	0.0000
gene_MP021306	0.37747	0.90931	351	18	5.1282
gene_MP021377	0.65798	0.98947	97	0	0.0000
gene_MP021380	0.65798	0.98947	90	0	0.0000
gene_MP021387	0.65798	0.98947	97	0	0.0000
gene_MP021392	0.65798	0.98947	97	0	0.0000
gene_MP021413	0.39262	0.98847	164	0	0.0000
gene_MP021446	0.37230	0.90039	47	0	0.0000
gene_MP021529	0.37969	0.85491	426	0	0.0000
gene_MP021545	0.41756	1.16932	1322	0	0.0000
gene_MP021645	0.37436	0.98083	1341	0	0.0000
gene_MP021723	0.36913	0.78903	34	0	0.0000
gene_MP021728	0.36768	0.89439	92	0	0.0000
gene_MP021730	0.37486	0.87031	26	0	0.0000
gene_MP021766	0.46145	0.76842	88	0	0.0000
gene_MP021783	0.37515	0.93270	79	0	0.0000
gene_MP021907	0.41399	1.06291	102	0	0.0000
gene_MP022326	0.65377	0.99510	144	0	0.0000
gene_MP022329	0.65377	0.99252	386	1	0.2591
gene_MP022330	0.65350	0.99328	53	0	0.0000
gene_MP022332	0.65405	0.99691	228	0	0.0000
gene_MP022396	0.37922	0.96495	76	0	0.0000
gene_MP022908	0.64770	0.98971	88	0	0.0000
gene_MP022922	0.64683	0.98819	35	0	0.0000
gene_MP022923	0.64683	0.98819	88	0	0.0000
gene_MP022924	0.64726	0.98671	88	0	0.0000
gene_MP022925	0.64683	0.98819	26	0	0.0000
gene_MP023805	0.44126	1.02891	587	0	0.0000
gene_MP023841	0.49062	0.91742	23	0	0.0000
gene_MP024001	0.37411	0.88528	68	6	8.8235
gene_MP024171	0.54534	1.06340	110	0	0.0000
gene_MP024174	0.46343	0.80583	48	0	0.0000
gene_MP024222	0.39834	0.83164	802	8	0.9975
gene_MP024325	0.64725	1.00758	95	0	0.0000
gene_MP024326	0.64756	1.00650	95	0	0.0000
gene_MP024327	0.64725	1.00758	95	0	0.0000
gene_MP024336	0.64725	1.00758	21	0	0.0000
gene_MP024370	0.57776	1.30783	135	0	0.0000
gene_MP024577	0.46627	1.11322	347	0	0.0000
gene_MP024581	0.34759	0.91988	934	0	0.0000
gene_MP024585	0.39048	1.10228	410	0	0.0000
gene_MP024586	0.38786	0.88138	184	0	0.0000
gene_MP024588	0.44910	1.19110	1986	0	0.0000
gene_MP024595	0.37701	1.00018	3268	0	0.0000
gene_MP024608	0.46627	1.11322	355	0	0.0000
gene_MP024616	0.37188	0.85636	64	0	0.0000
gene_MP024624	0.35944	0.92967	2126	0	0.0000
gene_MP024677	0.37188	0.85636	172	15	8.7209
gene_MP024738	0.34365	0.99361	172	0	0.0000
gene_MP024757	0.34864	0.74741	152	0	0.0000
gene_MP000040	0.45530	0.74370	130	0	0.0000
gene_MP000148	0.58350	0.88181	72	0	0.0000
gene_MP000387	0.36887	1.00335	521	2	0.3839
gene_MP000736	0.36178	0.79822	231	0	0.0000
gene_MP000749	0.36939	1.09765	69	0	0.0000
gene_MP000765	0.36695	0.97143	2239	5	0.2233
gene_MP001128	0.38486	0.89615	796	4	0.5025
gene_MP001129	0.36864	1.08978	131	0	0.0000
gene_MP001132	0.38300	0.93547	766	0	0.0000
gene_MP001136	0.38152	0.92722	95	0	0.0000
gene_MP001137	0.36563	0.88424	30	0	0.0000
gene_MP001140	0.40202	0.93764	92	0	0.0000
gene_MP001145	0.35784	1.00338	2651	0	0.0000
gene_MP001146	0.39843	1.00359	462	0	0.0000
gene_MP001156	0.36939	1.09765	141	0	0.0000
gene_MP001158	0.38316	0.98436	1258	0	0.0000
gene_MP001160	0.41301	0.94706	377	0	0.0000
gene_MP001398	0.36563	0.88424	435	0	0.0000
gene_MP001469	0.37544	0.98625	231	0	0.0000
gene_MP001470	0.43787	1.21045	122	0	0.0000
gene_MP001472	0.41500	1.10944	341	0	0.0000
gene_MP001474	0.43787	1.21045	732	0	0.0000
gene_MP001490	0.35681	1.11220	1792	0	0.0000
gene_MP001800	0.44923	0.49731	22	0	0.0000
gene_MP001853	0.37287	0.68745	28	9	32.1429
gene_MP001981	0.41955	1.06368	634	0	0.0000
gene_MP002086	0.34688	1.03815	495	0	0.0000
gene_MP002149	0.38512	1.04159	921	0	0.0000
gene_MP002537	0.45463	1.15426	399	0	0.0000
gene_MP002554	0.42085	0.78612	65	0	0.0000
gene_MP003393	0.39721	0.82175	302	0	0.0000
gene_MP003422	0.34974	0.94524	78	19	24.3590
gene_MP003431	0.39669	0.83634	166	0	0.0000
gene_MP003511	0.38743	0.87729	217	4	1.8433
gene_MP003754	0.35145	0.93587	955	0	0.0000
gene_MP003908	0.36271	0.92914	602	0	0.0000
gene_MP003911	0.36537	0.74050	78	0	0.0000
gene_MP004342	0.33422	0.63982	40	0	0.0000
gene_MP004579	0.37013	0.95726	110	0	0.0000
gene_MP004641	0.35708	0.96049	1942	0	0.0000
gene_MP005100	0.38074	0.97278	844	20	2.3697
gene_MP005104	0.35303	0.99539	44	0	0.0000
gene_MP005135	0.36133	0.96377	297	0	0.0000
gene_MP005146	0.50256	1.22059	109	0	0.0000
gene_MP005204	0.50256	1.22059	559	0	0.0000
gene_MP005207	0.50256	1.22059	116	0	0.0000
gene_MP005219	0.37677	0.95990	268	0	0.0000
gene_MP005251	0.37007	1.08599	218	0	0.0000
gene_MP005262	0.37535	0.94078	145	0	0.0000
gene_MP005265	0.37481	0.84643	119	0	0.0000
gene_MP005273	0.35303	0.99539	372	0	0.0000
gene_MP005278	0.41052	1.00823	139	0	0.0000
gene_MP005810	0.40118	0.82953	142	9	6.3380
gene_MP005838	0.40938	0.66084	149	0	0.0000
gene_MP005887	0.38836	0.80274	195	0	0.0000
gene_MP006013	0.36855	0.93507	939	0	0.0000
gene_MP006032	0.35861	0.95490	204	0	0.0000
gene_MP006241	0.39707	0.99344	1081	22	2.0352
gene_MP006433	0.39265	0.94649	421	0	0.0000
gene_MP006458	0.41637	1.08384	359	11	3.0641
gene_MP006579	0.42283	1.09626	163	0	0.0000
gene_MP006582	0.34986	0.98393	553	0	0.0000
gene_MP006592	0.34767	1.01462	84	0	0.0000
gene_MP006841	0.39133	0.80214	33	0	0.0000
gene_MP007375	0.38736	0.85714	1039	0	0.0000
gene_MP008923	0.42802	0.79337	368	0	0.0000
gene_MP008945	0.36593	0.85502	577	0	0.0000
gene_MP008949	0.37663	0.74775	128	0	0.0000
gene_MP008951	0.35699	0.94406	322	0	0.0000
gene_MP008954	0.36594	0.96608	699	0	0.0000
gene_MP008980	0.40893	1.08578	129	11	8.5271
gene_MP009013	0.38304	0.99874	34	0	0.0000
gene_MP009024	0.34360	0.84630	312	0	0.0000
gene_MP009039	0.38398	0.91953	1046	8	0.7648
gene_MP009062	0.33673	0.88288	266	0	0.0000
gene_MP009064	0.37405	0.93880	634	21	3.3123
gene_MP009107	0.46329	1.20538	375	1	0.2667
gene_MP009157	0.36741	0.95845	502	0	0.0000
gene_MP009172	0.38486	0.93279	870	0	0.0000
gene_MP009177	0.36864	1.08978	906	0	0.0000
gene_MP009194	0.36435	0.96649	1374	0	0.0000
gene_MP009198	0.33564	0.83992	244	0	0.0000
gene_MP009209	0.38466	0.99558	303	0	0.0000
gene_MP009304	0.36634	0.98565	215	0	0.0000
gene_MP009306	0.33239	1.12023	806	0	0.0000
gene_MP009309	0.36537	0.98548	35	0	0.0000
gene_MP009773	0.38590	0.86127	137	0	0.0000
gene_MP010807	0.35028	0.97200	899	4	0.4449
gene_MP010813	0.35515	0.94400	2048	0	0.0000
gene_MP010826	0.35917	0.94182	559	0	0.0000
gene_MP010835	0.37079	0.93090	819	0	0.0000
gene_MP010975	0.44665	0.89435	308	0	0.0000
gene_MP011027	0.39977	0.82804	179	0	0.0000
gene_MP011060	0.42772	0.79662	358	0	0.0000
gene_MP011200	0.34723	0.96482	166	0	0.0000
gene_MP011322	0.39542	1.07291	1068	10	0.9363
gene_MP011327	0.45107	0.93736	1031	12	1.1639
gene_MP011330	0.34984	0.82440	50	0	0.0000
gene_MP011333	0.37290	0.79110	262	0	0.0000
gene_MP011334	0.36187	0.95350	2045	0	0.0000
gene_MP011343	0.37003	0.77905	764	0	0.0000
gene_MP011350	0.35875	0.92255	49	0	0.0000
gene_MP011354	0.36308	0.92850	767	0	0.0000
gene_MP011366	0.42424	0.89300	186	0	0.0000
gene_MP011399	0.35875	0.92255	2315	0	0.0000
gene_MP011409	0.36537	0.98548	1230	0	0.0000
gene_MP011466	0.33822	0.86815	250	0	0.0000
gene_MP011467	0.36845	0.93021	826	0	0.0000
gene_MP011483	0.42424	0.89300	247	0	0.0000
gene_MP011510	0.33762	0.85233	155	0	0.0000
gene_MP011512	0.40050	0.98936	93	0	0.0000
gene_MP011517	0.42424	0.89300	1634	0	0.0000
gene_MP011665	0.60963	0.96045	50	0	0.0000
gene_MP011768	0.53333	0.80361	30	0	0.0000
gene_MP012059	0.38094	0.86135	113	0	0.0000
gene_MP012400	0.66875	1.21119	260	0	0.0000
gene_MP012485	0.40406	0.91288	152	0	0.0000
gene_MP012905	0.41133	0.98576	388	6	1.5464
gene_MP013114	0.37906	0.85947	76	0	0.0000
gene_MP013148	0.35672	1.00189	325	0	0.0000
gene_MP013404	0.67090	1.20842	257	0	0.0000
gene_MP013860	0.40549	1.01696	159	0	0.0000
gene_MP014187	0.40167	0.72147	22	0	0.0000
gene_MP014333	0.32562	1.01066	71	0	0.0000
gene_MP014385	0.34751	0.92399	202	0	0.0000
gene_MP014442	0.35240	0.94439	847	12	1.4168
gene_MP014471	0.71984	1.24749	79	0	0.0000
gene_MP014510	0.45674	0.93516	161	10	6.2112
gene_MP014625	0.41118	0.91480	47	0	0.0000
gene_MP014651	0.36728	0.78009	456	0	0.0000
gene_MP014809	0.41968	0.86887	389	0	0.0000
gene_MP014859	0.35398	1.06906	41	0	0.0000
gene_MP014911	0.35944	0.76003	124	15	12.0968
gene_MP015193	0.59180	0.88198	84	0	0.0000
gene_MP015818	0.37450	0.88123	616	0	0.0000
gene_MP015830	0.36163	0.82169	170	21	12.3529
gene_MP016397	0.39315	0.84053	436	24	5.5046
gene_MP016427	0.44651	0.56555	44	0	0.0000
gene_MP016432	0.37675	0.91524	193	0	0.0000
gene_MP016571	0.39540	0.87905	173	0	0.0000
gene_MP016586	0.35829	0.85303	126	0	0.0000
gene_MP016605	0.37030	0.84120	400	0	0.0000
gene_MP016756	0.37659	0.69535	163	0	0.0000
gene_MP016786	0.35084	0.68674	117	14	11.9658
gene_MP016797	0.35913	0.83925	458	4	0.8734
gene_MP016869	0.38535	0.90092	125	0	0.0000
gene_MP018107	0.37411	0.89809	256	1	0.3906
gene_MP019447	0.38641	0.74968	25	0	0.0000
gene_MP020342	0.39580	1.23916	87	0	0.0000
gene_MP020479	0.43934	1.30727	312	0	0.0000
gene_MP021042	0.49011	0.71104	28	0	0.0000
gene_MP021257	0.36909	0.91862	226	1	0.4425
gene_MP021271	0.38380	1.00308	2713	0	0.0000
gene_MP021315	0.41495	0.81005	117	0	0.0000
gene_MP021326	0.35705	1.04765	352	0	0.0000
gene_MP021453	0.65986	0.98636	31	0	0.0000
gene_MP021456	0.65986	0.98636	31	0	0.0000
gene_MP021559	0.35270	0.87759	55	0	0.0000
gene_MP021722	0.37013	0.84344	163	11	6.7485
gene_MP021740	0.39075	1.02830	358	0	0.0000
gene_MP021762	0.41458	0.86296	451	8	1.7738
gene_MP022191	0.35948	1.10375	3342	0	0.0000
gene_MP022461	0.52315	0.99835	59	0	0.0000
gene_MP022707	0.39362	0.79753	37	1	2.7027
gene_MP023525	0.34658	0.75115	22	0	0.0000
gene_MP023706	0.39411	0.93445	291	0	0.0000
gene_MP023850	0.38427	0.97226	598	10	1.6722
gene_MP023875	0.72222	1.17218	281	0	0.0000
gene_MP023902	0.38927	0.93932	314	22	7.0064
gene_MP023905	0.43135	0.97279	1672	5	0.2990
gene_MP023936	0.35309	0.78036	21	0	0.0000
gene_MP023955	0.43265	0.87433	71	0	0.0000
gene_MP024172	0.34409	0.95709	402	0	0.0000
gene_MP024296	0.43401	0.66922	53	0	0.0000
gene_MP024655	0.39005	0.85056	550	0	0.0000
gene_MP024667	0.36217	0.84610	144	0	0.0000
gene_MP000181	0.35066	0.97218	951	7	0.7361
gene_MP000354	0.41587	1.01205	55	0	0.0000
gene_MP000562	0.39812	0.86636	534	15	2.8090
gene_MP001099	0.34872	1.04391	2330	0	0.0000
gene_MP001126	0.38569	0.86148	506	1	0.1976
gene_MP001127	0.35845	0.99720	914	11	1.2035
gene_MP001383	0.39117	1.06477	223	0	0.0000
gene_MP001393	0.39117	1.06477	2084	1	0.0480
gene_MP001411	0.34676	0.96525	4493	0	0.0000
gene_MP001457	0.34790	1.00942	584	0	0.0000
gene_MP001477	0.34790	1.00942	459	0	0.0000
gene_MP001485	0.41680	0.98760	630	0	0.0000
gene_MP001954	0.36883	0.63419	74	10	13.5135
gene_MP001964	0.36887	0.92212	35	2	5.7143
gene_MP001967	0.35617	0.83490	152	1	0.6579
gene_MP002031	0.36597	0.93415	25	11	44.0000
gene_MP002158	0.37392	1.01595	645	0	0.0000
gene_MP002197	0.33660	0.85158	140	0	0.0000
gene_MP002258	0.32062	0.60340	21	1	4.7619
gene_MP002444	0.57143	0.83239	41	0	0.0000
gene_MP003117	0.36713	0.62574	95	0	0.0000
gene_MP003201	0.32158	0.97124	333	0	0.0000
gene_MP003214	0.35343	1.04337	56	0	0.0000
gene_MP003286	0.42834	1.15585	456	9	1.9737
gene_MP003363	0.36703	0.69850	51	8	15.6863
gene_MP003364	0.33164	0.69419	103	23	22.3301
gene_MP003490	0.37127	1.06133	612	5	0.8170
gene_MP003519	0.35577	0.90022	686	0	0.0000
gene_MP003615	0.41375	0.98807	225	0	0.0000
gene_MP003656	0.49872	0.92833	45	0	0.0000
gene_MP003701	0.32843	0.75798	132	23	17.4242
gene_MP003704	0.34898	0.98411	592	2	0.3378
gene_MP003976	0.32308	0.64217	59	11	18.6441
gene_MP004253	0.39613	0.77706	188	6	3.1915
gene_MP004435	0.37107	0.96063	330	7	2.1212
gene_MP004437	0.38654	0.87589	231	0	0.0000
gene_MP004438	0.46811	1.17313	1025	0	0.0000
gene_MP005075	0.38587	0.78336	94	0	0.0000
gene_MP005128	0.34695	1.17782	580	0	0.0000
gene_MP005150	0.37997	0.96843	185	0	0.0000
gene_MP005162	0.36002	0.95842	455	0	0.0000
gene_MP005163	0.37251	0.78540	176	0	0.0000
gene_MP005193	0.34199	0.94730	562	0	0.0000
gene_MP005194	0.33476	0.92512	718	0	0.0000
gene_MP005269	0.36896	1.02141	54	3	5.5556
gene_MP005284	0.36113	0.68698	35	14	40.0000
gene_MP005614	0.38370	1.02974	434	0	0.0000
gene_MP005749	0.34945	0.92256	383	28	7.3107
gene_MP005839	0.33980	0.85994	81	0	0.0000
gene_MP006333	0.36427	1.11733	256	0	0.0000
gene_MP006420	0.39565	1.07971	590	2	0.3390
gene_MP006479	0.37838	0.80984	67	2	2.9851
gene_MP006488	0.37286	0.98757	272	24	8.8235
gene_MP006756	0.39016	1.03041	27	0	0.0000
gene_MP006769	0.37549	1.02366	248	0	0.0000
gene_MP006845	0.38657	0.99624	147	0	0.0000
gene_MP006915	0.39311	1.09401	224	0	0.0000
gene_MP008265	0.54775	0.85612	97	1	1.0309
gene_MP008756	0.39077	1.01877	44	0	0.0000
gene_MP008870	0.37524	0.86275	168	0	0.0000
gene_MP008972	0.37470	1.00341	155	10	6.4516
gene_MP008987	0.35000	0.86415	683	0	0.0000
gene_MP008992	0.36588	0.92647	631	5	0.7924
gene_MP008994	0.34770	0.93804	194	1	0.5155
gene_MP010594	0.37334	1.04069	363	0	0.0000
gene_MP010637	0.37105	0.98621	3116	0	0.0000
gene_MP010703	0.36714	0.99410	758	0	0.0000
gene_MP010767	0.37412	0.87502	3174	0	0.0000
gene_MP010913	0.33833	0.94288	191	1	0.5236
gene_MP011214	0.34989	0.89928	725	3	0.4138
gene_MP011236	0.36870	0.88256	1041	5	0.4803
gene_MP011237	0.35330	0.93772	1588	0	0.0000
gene_MP011262	0.34756	0.83945	161	8	4.9689
gene_MP011344	0.41332	0.99938	79	0	0.0000
gene_MP011388	0.37030	0.89980	122	0	0.0000
gene_MP011433	0.37031	0.90033	1467	0	0.0000
gene_MP011971	0.35808	0.53570	24	13	54.1667
gene_MP012046	0.38109	1.09986	95	0	0.0000
gene_MP012107	0.36722	0.99235	882	0	0.0000
gene_MP012180	0.36995	0.93869	298	0	0.0000
gene_MP012298	0.34908	0.94129	506	0	0.0000
gene_MP012344	0.39457	0.84636	178	0	0.0000
gene_MP012515	0.41399	0.96344	567	38	6.7019
gene_MP012517	0.40568	0.83584	87	0	0.0000
gene_MP012518	0.37895	0.95768	382	7	1.8325
gene_MP012582	0.37351	0.67597	69	0	0.0000
gene_MP012614	0.40590	1.03009	37	0	0.0000
gene_MP012732	0.37895	0.83267	158	17	10.7595
gene_MP012760	0.36965	0.73063	47	0	0.0000
gene_MP012795	0.38650	1.01237	454	29	6.3877
gene_MP012874	0.33633	0.85712	78	3	3.8462
gene_MP013256	0.35415	0.99102	2846	0	0.0000
gene_MP014459	0.36613	0.89608	197	13	6.5990
gene_MP014475	0.35392	0.81583	202	9	4.4554
gene_MP014558	0.36387	0.85765	44	0	0.0000
gene_MP014655	0.35586	0.97438	116	0	0.0000
gene_MP014659	0.34444	0.91998	22	0	0.0000
gene_MP014872	0.37956	0.72471	201	12	5.9701
gene_MP014917	0.40992	0.53927	51	0	0.0000
gene_MP015058	0.52209	1.28022	372	10	2.6882
gene_MP015177	0.38250	0.86990	114	6	5.2632
gene_MP015415	0.46032	0.88153	42	0	0.0000
gene_MP015577	0.50471	1.00821	34	0	0.0000
gene_MP015675	0.35415	0.99102	3737	0	0.0000
gene_MP015686	0.38759	1.03027	597	14	2.3451
gene_MP015986	0.33649	0.79357	42	2	4.7619
gene_MP016367	0.37649	0.78958	130	1	0.7692
gene_MP016422	0.34585	1.09529	29	0	0.0000
gene_MP016425	0.35878	1.02291	1640	0	0.0000
gene_MP016460	0.42365	0.84732	33	0	0.0000
gene_MP017323	0.38185	0.91043	336	0	0.0000
gene_MP017359	0.39772	0.96058	205	5	2.4390
gene_MP017581	0.43943	0.83083	119	0	0.0000
gene_MP017853	0.34086	0.83884	32	0	0.0000
gene_MP018038	0.41469	0.87133	85	1	1.1765
gene_MP018055	0.37695	0.78677	349	21	6.0172
gene_MP018176	0.34724	1.02225	673	0	0.0000
gene_MP018219	0.39115	0.88190	153	0	0.0000
gene_MP018291	0.38207	0.91680	49	0	0.0000
gene_MP018410	0.41751	0.68102	141	0	0.0000
gene_MP018416	0.37288	0.91852	120	0	0.0000
gene_MP018425	0.39294	0.84022	101	7	6.9307
gene_MP018432	0.35087	0.91857	475	0	0.0000
gene_MP018521	0.35417	1.03704	28	0	0.0000
gene_MP018589	0.37368	0.88231	145	0	0.0000
gene_MP018917	0.35051	0.97946	258	0	0.0000
gene_MP020829	0.50947	1.10843	644	0	0.0000
gene_MP020897	0.34985	0.83087	86	0	0.0000
gene_MP020991	0.34498	0.55798	27	3	11.1111
gene_MP020992	0.37830	1.03749	811	0	0.0000
gene_MP021024	0.52057	1.03976	247	0	0.0000
gene_MP021025	0.51675	1.06429	244	0	0.0000
gene_MP021106	0.40651	1.03714	188	0	0.0000
gene_MP021113	0.46697	0.80314	29	0	0.0000
gene_MP021344	0.35869	0.98221	2931	0	0.0000
gene_MP021566	0.37258	0.95210	1277	0	0.0000
gene_MP021666	0.50424	1.29741	471	8	1.6985
gene_MP022023	0.40809	0.93917	214	0	0.0000
gene_MP022028	0.37220	1.00767	202	0	0.0000
gene_MP022056	0.38594	0.96393	1044	0	0.0000
gene_MP022280	0.40809	0.93917	243	0	0.0000
gene_MP022530	0.61216	0.96228	44	0	0.0000
gene_MP023484	0.37172	1.04624	243	0	0.0000
gene_MP023487	0.35447	0.95609	176	0	0.0000
gene_MP023798	0.36940	0.95269	104	0	0.0000
gene_MP023842	0.34356	0.90762	139	5	3.5971
gene_MP023854	0.35253	0.96824	705	0	0.0000
gene_MP024063	0.37337	1.00734	3810	0	0.0000
gene_MP024083	0.33574	0.66352	35	0	0.0000
gene_MP024381	0.36638	0.88344	489	1	0.2045
gene_MP024426	0.37956	1.03235	374	17	4.5455
gene_MP024506	0.49282	1.29986	207	4	1.9324
gene_MP024569	0.33744	0.73202	163	37	22.6994
gene_MP024571	0.36831	0.88064	618	0	0.0000
gene_MP024642	0.37212	0.75965	22	0	0.0000
gene_MP024689	0.36247	0.99675	2224	0	0.0000
gene_MP000039	0.36997	0.77692	153	12	7.8431
gene_MP000421	0.39779	0.95676	373	13	3.4853
gene_MP000662	0.37605	0.93756	701	0	0.0000
gene_MP000716	0.40658	0.88303	38	0	0.0000
gene_MP000795	0.40112	0.73100	441	0	0.0000
gene_MP000992	0.45568	0.97303	573	14	2.4433
gene_MP001321	0.40658	0.88303	203	0	0.0000
gene_MP001426	0.37254	0.80980	84	0	0.0000
gene_MP001520	0.33226	0.91698	36	0	0.0000
gene_MP001521	0.36216	0.90014	1172	0	0.0000
gene_MP001870	0.37643	0.95650	326	17	5.2147
gene_MP001887	0.39683	0.89426	25	0	0.0000
gene_MP002126	0.49066	0.80401	240	0	0.0000
gene_MP002131	0.44753	0.88779	695	19	2.7338
gene_MP002313	0.36261	0.94701	84	7	8.3333
gene_MP002588	0.38450	0.94326	1175	0	0.0000
gene_MP002717	0.43348	0.86541	525	0	0.0000
gene_MP002741	0.33697	0.98326	868	0	0.0000
gene_MP002744	0.36632	0.77181	182	16	8.7912
gene_MP002751	0.36307	0.83960	356	0	0.0000
gene_MP002805	0.41126	0.84528	275	19	6.9091
gene_MP002808	0.36801	1.12908	258	0	0.0000
gene_MP002969	0.39937	0.94647	162	3	1.8519
gene_MP003020	0.38548	0.88242	920	5	0.5435
gene_MP003056	0.37025	0.69234	28	6	21.4286
gene_MP003078	0.35177	1.06454	23	0	0.0000
gene_MP003080	0.48102	0.82074	40	0	0.0000
gene_MP003126	0.36700	0.83682	400	0	0.0000
gene_MP003147	0.30575	0.69304	77	19	24.6753
gene_MP003185	0.41256	0.57013	191	10	5.2356
gene_MP003277	0.38128	0.88127	410	10	2.4390
gene_MP003278	0.37020	0.95060	245	0	0.0000
gene_MP003350	0.36370	0.65276	88	15	17.0455
gene_MP003375	0.35908	1.01138	631	0	0.0000
gene_MP003416	0.35168	0.39438	26	9	34.6154
gene_MP003750	0.39370	0.92394	425	7	1.6471
gene_MP003760	0.37075	0.95371	984	0	0.0000
gene_MP003811	0.41783	0.66932	62	10	16.1290
gene_MP003816	0.34816	0.74234	58	7	12.0690
gene_MP003843	0.34212	0.85879	36	0	0.0000
gene_MP003855	0.39135	0.85654	62	0	0.0000
gene_MP003931	0.35892	0.86615	745	0	0.0000
gene_MP003942	0.40919	0.90711	112	14	12.5000
gene_MP004123	0.37877	0.73626	69	2	2.8986
gene_MP004270	0.51582	1.06849	29	0	0.0000
gene_MP004385	0.38450	0.76580	137	3	2.1898
gene_MP004386	0.41825	0.87930	219	0	0.0000
gene_MP004610	0.36386	0.98598	113	0	0.0000
gene_MP004615	0.36787	0.91949	332	0	0.0000
gene_MP004628	0.38832	1.00525	293	0	0.0000
gene_MP004652	0.36344	0.84863	244	0	0.0000
gene_MP005027	0.36545	0.92983	1628	0	0.0000
