gene	gc	cpg_oe	n_cpg	n_conf	pct_conf
MOL.21246	0.33607	0.92376	72	62	86.1111
MOL.21252	0.33237	0.94700	164	0	0.0000
MOL.21256	0.32960	1.68556	20	0	0.0000
MOL.21259	0.32581	0.92033	272	247	90.8088
MOL.21260	0.33801	0.89939	175	0	0.0000
MOL.21269	0.48633	1.16152	35	0	0.0000
MOL.21270	0.32056	0.89158	191	0	0.0000
MOL.21271	0.32797	0.73544	122	0	0.0000
MOL.21274	0.36454	0.81608	201	142	70.6468
MOL.21276	0.34109	0.89239	690	97	14.0580
MOL.21278	0.31765	0.89025	65	45	69.2308
MOL.21280	0.33515	0.82928	113	97	85.8407
MOL.21289	0.34459	0.85455	348	335	96.2644
MOL.21291	0.26679	0.90143	72	64	88.8889
MOL.21292	0.32684	0.68904	148	127	85.8108
MOL.21293	0.29821	0.75364	41	29	70.7317
MOL.21294	0.33416	0.98826	1206	25	2.0730
MOL.21299	0.33685	0.78258	22	22	100.0000
MOL.21303	0.33561	0.94485	341	42	12.3167
MOL.21304	0.30936	0.80856	295	108	36.6102
MOL.21307	0.31752	0.83191	39	35	89.7436
MOL.21309	0.31936	0.63775	31	27	87.0968
MOL.21310	0.35133	0.87544	164	162	98.7805
MOL.21311	0.32690	0.95761	90	83	92.2222
MOL.21313	0.33311	0.83518	137	91	66.4234
MOL.21315	0.33211	0.86879	146	68	46.5753
MOL.21318	0.32960	0.71882	211	202	95.7346
MOL.21319	0.33502	0.79455	28	28	100.0000
MOL.21320	0.33894	0.91624	73	72	98.6301
MOL.21321	0.32400	0.76142	346	317	91.6185
MOL.21325	0.38748	0.72632	155	139	89.6774
MOL.21327	0.34074	0.82777	523	489	93.4990
MOL.21329	0.31518	0.77948	852	763	89.5540
MOL.21333	0.30539	1.00327	82	0	0.0000
MOL.21340	0.28969	0.79195	48	45	93.7500
MOL.21342	0.31732	0.78695	477	400	83.8574
MOL.21344	0.34087	0.81987	197	194	98.4772
MOL.21350	0.32319	0.97687	1837	1	0.0544
MOL.21354	0.34710	0.79793	768	734	95.5729
MOL.21356	0.32294	0.94790	80	0	0.0000
MOL.21359	0.32685	0.95354	887	0	0.0000
MOL.21360	0.33430	0.69859	64	52	81.2500
MOL.21366	0.34345	0.83679	311	234	75.2412
MOL.21367	0.33278	1.01710	1234	0	0.0000
MOL.21374	0.31215	0.98779	212	0	0.0000
MOL.21375	0.32244	0.84589	129	0	0.0000
MOL.21378	0.32130	0.93696	319	0	0.0000
MOL.21379	0.27458	1.10419	85	0	0.0000
MOL.21380	0.33206	0.86425	707	0	0.0000
MOL.21383	0.32549	1.08132	54	0	0.0000
MOL.21388	0.36060	0.88476	110	0	0.0000
MOL.21392	0.33101	1.03426	26	0	0.0000
MOL.21393	0.30658	1.06634	281	0	0.0000
MOL.21399	0.29439	0.96444	53	45	84.9057
MOL.21400	0.30582	0.79097	114	90	78.9474
MOL.21401	0.31622	0.71275	128	92	71.8750
MOL.21402	0.33723	0.61726	151	104	68.8742
MOL.21404	0.33180	0.82947	194	161	82.9897
MOL.21407	0.34640	0.94535	245	40	16.3265
MOL.21411	0.27840	0.70085	50	44	88.0000
MOL.21412	0.33418	0.95953	607	102	16.8040
MOL.21415	0.32674	0.87347	259	255	98.4556
MOL.21422	0.34622	0.84266	71	61	85.9155
MOL.21424	0.33322	0.95921	32	20	62.5000
MOL.21425	0.33875	0.81119	170	163	95.8824
MOL.21428	0.32272	0.58712	36	25	69.4444
MOL.21429	0.45910	0.60863	205	174	84.8780
MOL.21430	0.32081	0.72689	79	68	86.0759
MOL.21442	0.32904	1.01974	3433	0	0.0000
MOL.21447	0.31140	0.89623	24	24	100.0000
MOL.21451	0.31914	0.99357	66	0	0.0000
MOL.21453	0.35115	0.78967	183	168	91.8033
MOL.21454	0.33102	0.79207	51	50	98.0392
MOL.21456	0.30769	0.81855	23	23	100.0000
MOL.21457	0.33894	0.56952	36	34	94.4444
MOL.21458	0.33426	1.02234	2175	54	2.4828
MOL.21460	0.33370	1.08654	1653	0	0.0000
MOL.21462	0.42705	1.48342	70	0	0.0000
MOL.21463	0.33579	1.06492	952	0	0.0000
MOL.21464	0.32546	0.86393	292	224	76.7123
MOL.21465	0.26813	0.65797	29	2	6.8966
MOL.21466	0.31133	0.90560	127	112	88.1890
MOL.21469	0.32545	1.03332	1689	0	0.0000
MOL.21478	0.28976	0.80750	53	51	96.2264
MOL.21484	0.36303	0.63215	148	120	81.0811
MOL.21494	0.32528	1.28456	52	35	67.3077
MOL.21495	0.30231	0.71986	94	69	73.4043
MOL.21503	0.32736	0.69693	26	23	88.4615
MOL.21504	0.32992	0.88070	261	232	88.8889
MOL.21506	0.35217	0.82223	760	1	0.1316
MOL.21515	0.32421	0.97812	2449	1	0.0408
MOL.21521	0.26914	0.88493	61	0	0.0000
MOL.21522	0.41860	1.04941	26	0	0.0000
MOL.21523	0.43619	1.10513	22	0	0.0000
MOL.21534	0.31506	0.78522	60	45	75.0000
MOL.21539	0.32537	0.67966	30	29	96.6667
MOL.21547	0.35553	0.79130	423	382	90.3073
MOL.21553	0.32114	0.83130	60	57	95.0000
MOL.21554	0.31073	0.71116	29	12	41.3793
MOL.21555	0.28917	0.86772	63	61	96.8254
MOL.21556	0.31074	1.00731	20	14	70.0000
MOL.21558	0.31269	0.93353	90	68	75.5556
MOL.21559	0.34572	0.84960	178	173	97.1910
MOL.21561	0.33062	0.77721	36	36	100.0000
MOL.21562	0.33049	0.88627	32	0	0.0000
MOL.21568	0.33885	0.76091	313	265	84.6645
MOL.21569	0.30430	0.56829	51	50	98.0392
MOL.21571	0.32654	1.12384	62	59	95.1613
MOL.21572	0.33605	0.81395	131	127	96.9466
MOL.21573	0.26637	0.70677	31	28	90.3226
MOL.21574	0.33728	0.98468	1281	369	28.8056
MOL.21584	0.32002	0.97153	1630	21	1.2883
MOL.21594	0.35305	0.91508	99	86	86.8687
MOL.21595	0.33625	0.99342	219	60	27.3973
MOL.21597	0.31378	0.60267	101	51	50.4950
MOL.21598	0.34201	0.79704	67	34	50.7463
MOL.21599	0.34856	0.79927	317	308	97.1609
MOL.21602	0.29724	0.67801	29	27	93.1034
MOL.21608	0.33761	0.62251	30	26	86.6667
MOL.21612	0.33838	0.72395	273	271	99.2674
MOL.21615	0.28667	0.35024	27	23	85.1852
MOL.21616	0.29920	0.86464	42	42	100.0000
MOL.21620	0.34542	0.62636	29	28	96.5517
MOL.21625	0.33080	0.80252	109	23	21.1009
MOL.21626	0.33690	0.83659	110	102	92.7273
MOL.21636	0.31852	0.87513	120	86	71.6667
MOL.21639	0.34889	0.94133	937	0	0.0000
MOL.21643	0.38776	0.63550	228	0	0.0000
MOL.21644	0.28776	0.92441	52	52	100.0000
MOL.21645	0.28383	0.86043	42	41	97.6190
MOL.21646	0.34925	1.20619	70	67	95.7143
MOL.21648	0.33892	0.86645	377	102	27.0557
MOL.21649	0.31475	0.75712	37	19	51.3514
MOL.21654	0.32714	1.00606	36	0	0.0000
MOL.21656	0.45632	0.57459	40	0	0.0000
MOL.21660	0.34508	0.84839	24	20	83.3333
MOL.21662	0.32903	0.95609	407	322	79.1155
MOL.21676	0.30698	0.70586	48	43	89.5833
MOL.21677	0.32839	0.96159	91	44	48.3516
MOL.21685	0.39742	0.96817	58	0	0.0000
MOL.21687	0.33222	0.93311	82	0	0.0000
MOL.21688	0.32106	1.02991	711	0	0.0000
MOL.21689	0.31026	1.09127	294	285	96.9388
MOL.21698	0.31138	0.81192	45	40	88.8889
MOL.21699	0.32902	0.83358	83	62	74.6988
MOL.21710	0.31900	0.91341	88	86	97.7273
MOL.21711	0.29770	1.38502	84	83	98.8095
MOL.21716	0.35463	0.86992	209	204	97.6077
MOL.21719	0.32726	1.11823	255	236	92.5490
MOL.21722	0.34888	0.94829	55	39	70.9091
MOL.21729	0.35820	0.74367	334	273	81.7365
MOL.21738	0.35075	0.79998	105	79	75.2381
MOL.21739	0.27703	0.83314	47	32	68.0851
MOL.21744	0.35304	0.86282	858	309	36.0140
MOL.21748	0.35055	0.88963	254	236	92.9134
MOL.21757	0.34960	0.85169	846	795	93.9716
MOL.21758	0.30998	0.88028	49	35	71.4286
MOL.21760	0.29617	0.70816	102	71	69.6078
MOL.21761	0.38109	0.81952	30	15	50.0000
MOL.21763	0.33369	0.98412	176	0	0.0000
MOL.21765	0.33047	0.88236	113	104	92.0354
MOL.21771	0.32560	0.95194	1414	2	0.1414
MOL.21773	0.35505	0.85633	138	96	69.5652
MOL.21776	0.28265	1.19593	49	42	85.7143
MOL.21777	0.42559	0.43237	24	20	83.3333
MOL.21780	0.34508	0.76800	260	224	86.1538
MOL.21781	0.33519	0.78972	94	93	98.9362
MOL.21782	0.36678	0.86227	26	2	7.6923
MOL.21785	0.31448	1.15412	78	75	96.1538
MOL.21788	0.31817	0.92321	41	38	92.6829
MOL.21790	0.34616	0.84320	449	436	97.1047
MOL.21793	0.31782	0.90217	101	74	73.2673
MOL.21794	0.31323	0.84927	31	18	58.0645
MOL.21798	0.34085	0.87120	513	459	89.4737
MOL.21803	0.36947	0.98448	318	308	96.8553
MOL.21806	0.36478	0.85230	125	0	0.0000
MOL.21808	0.34402	0.84374	65	17	26.1538
MOL.21812	0.32665	0.89716	83	72	86.7470
MOL.21816	0.31552	0.90405	32	24	75.0000
MOL.21818	0.36875	0.49267	21	17	80.9524
MOL.21819	0.34634	0.44873	33	28	84.8485
MOL.21820	0.44848	0.87853	30	29	96.6667
MOL.21822	0.34617	0.94913	162	0	0.0000
MOL.21824	0.34410	0.76633	96	76	79.1667
MOL.21825	0.33431	0.76033	93	71	76.3441
MOL.21826	0.35838	1.12926	69	49	71.0145
MOL.21827	0.32448	0.98926	197	171	86.8020
MOL.21830	0.32964	0.78848	50	44	88.0000
MOL.21832	0.37045	0.85774	35	33	94.2857
MOL.21834	0.35446	0.84689	168	153	91.0714
MOL.21836	0.33885	0.94742	245	0	0.0000
MOL.21837	0.34768	0.96025	20	0	0.0000
MOL.21838	0.43122	1.50968	26	0	0.0000
MOL.21852	0.34180	0.86991	197	0	0.0000
MOL.21854	0.33044	0.91357	1195	129	10.7950
MOL.21857	0.33953	0.82323	151	125	82.7815
MOL.21858	0.33129	0.93959	348	237	68.1034
MOL.21861	0.31503	0.82616	158	132	83.5443
MOL.21868	0.30114	0.95777	33	32	96.9697
MOL.21870	0.33872	0.81662	503	480	95.4274
MOL.21871	0.34634	0.63873	44	44	100.0000
MOL.21873	0.32989	0.89178	966	44	4.5549
MOL.21875	0.33073	0.67579	165	137	83.0303
MOL.21876	0.27296	1.11613	38	24	63.1579
MOL.21877	0.34895	0.93296	1071	821	76.6573
MOL.21879	0.29640	1.19845	138	0	0.0000
MOL.21880	0.32178	0.94020	28	19	67.8571
MOL.21883	0.36161	0.59699	264	199	75.3788
MOL.21886	0.38078	1.01974	38	35	92.1053
MOL.21887	0.32233	0.74636	185	152	82.1622
MOL.21889	0.36472	0.54766	231	205	88.7446
MOL.21899	0.32341	0.71149	104	0	0.0000
MOL.21904	0.31270	0.92286	574	0	0.0000
MOL.21906	0.32252	0.95602	729	28	3.8409
MOL.21909	0.47267	0.92782	33	0	0.0000
MOL.21916	0.33145	0.96438	504	0	0.0000
MOL.21920	0.35123	0.83215	278	262	94.2446
MOL.21922	0.35719	0.59762	35	34	97.1429
MOL.21926	0.31722	0.78264	40	34	85.0000
MOL.21928	0.31976	0.69842	55	47	85.4545
MOL.21929	0.32878	0.85718	349	20	5.7307
MOL.21931	0.26660	0.87009	47	38	80.8511
MOL.21933	0.27613	1.14969	65	59	90.7692
MOL.21934	0.33785	0.93500	905	251	27.7348
MOL.21936	0.34807	0.84727	33	31	93.9394
MOL.21938	0.29752	0.80037	22	17	77.2727
MOL.21941	0.34765	1.02187	27	12	44.4444
MOL.21942	0.39116	0.96538	76	0	0.0000
MOL.21943	0.32260	0.90834	256	0	0.0000
MOL.21944	0.34284	0.87451	182	0	0.0000
MOL.21946	0.37742	0.71448	370	335	90.5405
MOL.21947	0.33587	0.67083	41	36	87.8049
MOL.21951	0.34984	0.67571	217	190	87.5576
MOL.21953	0.29587	0.83804	27	23	85.1852
MOL.21957	0.31364	0.74324	35	27	77.1429
MOL.21959	0.33055	0.82998	102	90	88.2353
MOL.21969	0.33056	0.98082	659	0	0.0000
MOL.21971	0.36717	0.90772	95	63	66.3158
MOL.21974	0.41183	1.05712	41	0	0.0000
MOL.21975	0.32445	1.04345	101	0	0.0000
MOL.21976	0.45276	0.71923	20	0	0.0000
MOL.21980	0.31528	1.07484	58	0	0.0000
MOL.21981	0.32229	0.95136	43	0	0.0000
MOL.21982	0.35223	1.28008	178	0	0.0000
MOL.21989	0.51307	1.01557	50	0	0.0000
MOL.21994	0.35979	1.06111	116	99	85.3448
MOL.21997	0.42457	2.16149	29	0	0.0000
MOL.22001	0.36505	1.08065	58	0	0.0000
MOL.22004	0.29164	1.14619	45	32	71.1111
MOL.22012	0.33305	0.97966	48	24	50.0000
MOL.22021	0.35355	0.75918	123	116	94.3089
MOL.22036	0.34568	0.82811	117	110	94.0171
MOL.22040	0.31734	0.83409	31	30	96.7742
MOL.22041	0.34484	0.84211	319	299	93.7304
MOL.22042	0.31828	0.71677	185	160	86.4865
MOL.22044	0.31702	0.91205	92	54	58.6957
MOL.22046	0.32760	0.88915	481	448	93.1393
MOL.22047	0.33770	0.75747	34	34	100.0000
MOL.22048	0.30721	0.88039	30	29	96.6667
MOL.22050	0.29309	0.82673	68	52	76.4706
MOL.22051	0.35461	0.85216	423	0	0.0000
MOL.22054	0.33288	0.91769	119	0	0.0000
MOL.22057	0.38870	0.89413	43	0	0.0000
MOL.22061	0.33952	0.85184	186	80	43.0108
MOL.22067	0.38684	1.14983	48	0	0.0000
MOL.22069	0.42770	1.16055	26	26	100.0000
MOL.22070	0.29124	0.82049	54	41	75.9259
MOL.22071	0.32259	0.86996	91	48	52.7473
MOL.22073	0.34613	0.84915	372	351	94.3548
MOL.22081	0.32311	0.90340	183	0	0.0000
MOL.22084	0.54455	1.14420	59	0	0.0000
MOL.22087	0.36251	0.93785	42	26	61.9048
MOL.22092	0.38694	0.54579	35	26	74.2857
MOL.22098	0.34272	0.85561	35	33	94.2857
MOL.22099	0.31682	0.88840	152	129	84.8684
MOL.22100	0.34530	0.69968	167	153	91.6168
MOL.22101	0.34114	0.79899	173	165	95.3757
MOL.22109	0.33153	0.90561	61	53	86.8852
MOL.22110	0.33146	0.89998	44	39	88.6364
MOL.22112	0.32383	0.78997	37	26	70.2703
MOL.22113	0.34861	1.13572	31	30	96.7742
MOL.22115	0.35680	0.79181	548	476	86.8613
MOL.22122	0.32188	0.96456	2591	0	0.0000
MOL.22128	0.27902	1.11820	29	0	0.0000
MOL.22129	0.33680	1.01544	830	0	0.0000
MOL.22132	0.30426	0.91373	91	90	98.9011
MOL.22137	0.33381	0.88465	28	24	85.7143
MOL.22141	0.33175	0.70628	55	54	98.1818
MOL.22143	0.33723	0.85692	21	0	0.0000
MOL.22144	0.32908	1.06784	61	0	0.0000
MOL.22146	0.32479	0.92602	208	0	0.0000
MOL.22147	0.26433	1.04935	47	0	0.0000
MOL.22149	0.32875	0.90361	126	111	88.0952
MOL.22150	0.31719	0.95419	107	0	0.0000
MOL.22152	0.33721	0.87879	201	0	0.0000
MOL.22156	0.32161	0.99144	378	4	1.0582
MOL.22162	0.31411	1.00995	76	0	0.0000
MOL.22166	0.29591	0.87293	37	35	94.5946
MOL.22168	0.34611	0.84635	354	292	82.4859
MOL.22171	0.29469	0.63906	23	20	86.9565
MOL.22172	0.32532	0.98466	1240	195	15.7258
MOL.22175	0.32594	0.94073	1049	0	0.0000
MOL.22180	0.31795	0.92666	200	0	0.0000
MOL.22181	0.35217	1.11737	63	0	0.0000
MOL.22182	0.36624	0.83825	67	65	97.0149
MOL.22184	0.33525	0.86940	121	44	36.3636
MOL.22188	0.36616	0.94181	49	49	100.0000
MOL.22189	0.41910	1.39137	23	22	95.6522
MOL.22190	0.33394	0.97394	128	127	99.2188
MOL.22193	0.32973	0.74589	88	0	0.0000
MOL.22195	0.29980	0.73153	20	19	95.0000
MOL.22196	0.32382	0.69210	26	25	96.1538
MOL.22197	0.36228	0.66619	58	52	89.6552
MOL.22198	0.33955	0.83415	366	356	97.2678
MOL.22200	0.32238	0.71209	207	180	86.9565
MOL.22201	0.32803	1.04865	1257	281	22.3548
MOL.22205	0.31220	0.79205	168	62	36.9048
MOL.22207	0.30435	0.70620	24	2	8.3333
MOL.22209	0.32626	1.00246	26	0	0.0000
MOL.22218	0.23731	1.99780	51	0	0.0000
MOL.22219	0.34597	1.08574	131	0	0.0000
MOL.22223	0.33382	0.87116	67	0	0.0000
MOL.22224	0.34725	0.97098	35	0	0.0000
MOL.22225	0.32403	1.00358	566	0	0.0000
MOL.22229	0.36751	1.02134	181	122	67.4033
MOL.22232	0.31928	0.75269	97	95	97.9381
MOL.22233	0.33716	0.91174	23	23	100.0000
MOL.22236	0.31917	0.79758	48	43	89.5833
MOL.22239	0.33451	0.88868	576	183	31.7708
MOL.22242	0.31289	0.49568	29	19	65.5172
MOL.22245	0.32317	0.72937	160	130	81.2500
MOL.22256	0.31920	0.96077	148	45	30.4054
MOL.22257	0.32698	0.60344	22	13	59.0909
MOL.22258	0.40901	1.05538	25	13	52.0000
MOL.22259	0.31961	0.57588	45	33	73.3333
MOL.22261	0.41028	0.73989	30	0	0.0000
MOL.22263	0.31985	0.96062	467	0	0.0000
MOL.22272	0.31877	0.93767	85	85	100.0000
MOL.22273	0.27389	0.63019	23	21	91.3043
MOL.22274	0.32215	0.91713	1055	36	3.4123
MOL.22276	0.31596	0.98743	71	0	0.0000
MOL.22277	0.33557	0.78090	115	89	77.3913
MOL.22278	0.31126	1.03548	93	0	0.0000
MOL.22281	0.30427	0.80205	101	86	85.1485
MOL.22283	0.31224	0.74345	283	232	81.9788
MOL.22285	0.32599	0.93692	115	114	99.1304
MOL.22286	0.33165	1.02886	148	146	98.6486
MOL.22287	0.35676	0.61355	154	154	100.0000
MOL.22290	0.32369	1.06208	284	0	0.0000
MOL.22292	0.31970	1.26299	21	20	95.2381
MOL.22293	0.29888	0.90245	120	103	85.8333
MOL.22294	0.32642	0.73089	128	119	92.9688
MOL.22296	0.33312	0.66462	99	84	84.8485
MOL.22298	0.33207	0.90470	526	511	97.1483
MOL.22300	0.33505	0.85626	316	307	97.1519
MOL.22302	0.34461	0.74458	101	0	0.0000
MOL.22303	0.35566	0.72015	34	30	88.2353
MOL.22314	0.31554	0.98179	3150	0	0.0000
MOL.22315	0.29875	0.82972	65	0	0.0000
MOL.22317	0.34768	0.90010	207	143	69.0821
MOL.22319	0.32281	0.98070	60	30	50.0000
MOL.22321	0.34002	0.76388	38	0	0.0000
MOL.22323	0.32579	1.00163	411	0	0.0000
MOL.22326	0.34414	0.72768	89	77	86.5169
MOL.22329	0.34197	1.31631	37	37	100.0000
MOL.22330	0.32951	0.78520	24	23	95.8333
MOL.22331	0.31579	1.03887	54	53	98.1481
MOL.22332	0.35777	0.91697	20	20	100.0000
MOL.22338	0.33816	0.75733	88	86	97.7273
MOL.22339	0.33041	0.91738	93	93	100.0000
MOL.22345	0.36215	0.93219	262	242	92.3664
MOL.22349	0.34329	0.79254	182	151	82.9670
MOL.22352	0.31150	0.62509	51	0	0.0000
MOL.22358	0.35191	0.91263	25	21	84.0000
MOL.22359	0.35512	0.88668	349	294	84.2407
MOL.22361	0.32889	0.79558	215	193	89.7674
MOL.22362	0.33561	0.93020	136	80	58.8235
MOL.22364	0.28551	0.73175	21	20	95.2381
MOL.22365	0.33605	0.71486	88	73	82.9545
MOL.22366	0.31523	0.70951	60	55	91.6667
MOL.22372	0.34926	1.01394	523	216	41.3002
MOL.22374	0.29300	0.87069	128	110	85.9375
MOL.22375	0.32718	0.95518	1166	121	10.3774
MOL.22376	0.31159	1.08540	71	0	0.0000
MOL.22378	0.31454	0.93014	764	163	21.3351
MOL.22381	0.36376	0.83703	94	90	95.7447
MOL.22382	0.33760	0.99501	279	258	92.4731
MOL.22384	0.29581	0.71249	42	39	92.8571
MOL.22386	0.32734	0.96285	673	0	0.0000
MOL.22388	0.30873	0.93047	259	0	0.0000
MOL.22392	0.36652	0.97714	24	0	0.0000
MOL.22394	0.31182	0.95675	23	22	95.6522
MOL.22395	0.35084	0.75033	238	216	90.7563
MOL.22396	0.39515	1.36833	144	0	0.0000
MOL.22398	0.31972	0.88182	219	187	85.3881
MOL.22406	0.33119	0.73814	115	82	71.3043
MOL.22410	0.34271	1.02646	172	0	0.0000
MOL.22413	0.33433	0.88673	207	138	66.6667
MOL.22415	0.31160	1.08117	31	31	100.0000
MOL.22426	0.31721	1.78544	23	0	0.0000
MOL.22430	0.33245	0.79778	361	311	86.1496
MOL.22435	0.33916	0.95331	81	0	0.0000
MOL.22436	0.29639	0.78830	146	0	0.0000
MOL.22439	0.33700	0.76222	76	56	73.6842
MOL.22440	0.35099	1.21219	55	0	0.0000
MOL.22445	0.33064	0.94016	4134	0	0.0000
MOL.22453	0.33155	0.98168	341	0	0.0000
MOL.22456	0.33023	0.76542	173	169	97.6879
MOL.22457	0.32099	0.77957	154	57	37.0130
MOL.22458	0.33547	0.72968	32	23	71.8750
MOL.22465	0.30951	0.79046	66	18	27.2727
MOL.22468	0.31321	0.72207	41	21	51.2195
MOL.22469	0.32835	0.81781	362	46	12.7072
MOL.22472	0.34889	0.62397	88	57	64.7727
MOL.22484	0.32244	0.71622	182	132	72.5275
MOL.22486	0.27789	0.86617	32	27	84.3750
MOL.22494	0.31715	0.79388	126	0	0.0000
MOL.22499	0.33084	0.92253	3885	0	0.0000
MOL.22510	0.36191	0.72382	97	0	0.0000
MOL.22513	0.33341	0.96493	58	43	74.1379
MOL.22514	0.32181	0.85385	317	0	0.0000
MOL.22515	0.32931	0.86550	1166	132	11.3208
MOL.22517	0.44633	0.85437	23	0	0.0000
MOL.22518	0.36720	1.11714	31	14	45.1613
MOL.22521	0.33942	0.60423	98	70	71.4286
MOL.22526	0.32964	0.77069	123	99	80.4878
MOL.22527	0.34253	0.78348	24	21	87.5000
MOL.22534	0.36805	0.95290	495	6	1.2121
MOL.22541	0.33312	0.79476	299	1	0.3344
MOL.22545	0.34719	0.79616	21	0	0.0000
MOL.22549	0.35996	0.75399	65	0	0.0000
MOL.22550	0.29263	0.78200	75	0	0.0000
MOL.22552	0.31883	1.39469	25	0	0.0000
MOL.22553	0.33363	0.93719	998	0	0.0000
MOL.22557	0.32864	0.92465	322	0	0.0000
MOL.22579	0.33637	0.85851	154	49	31.8182
MOL.22583	0.33642	0.83329	573	469	81.8499
MOL.22586	0.39702	0.78848	144	142	98.6111
MOL.22588	0.32074	1.10065	27	26	96.2963
MOL.22589	0.32491	0.99366	2947	6	0.2036
MOL.22605	0.34842	0.89575	54	0	0.0000
MOL.22606	0.33967	0.90388	100	0	0.0000
MOL.22613	0.34128	0.85717	106	94	88.6792
MOL.22614	0.32242	0.74757	218	188	86.2385
MOL.22619	0.32558	0.69895	109	96	88.0734
MOL.22624	0.32984	0.94720	1006	0	0.0000
MOL.22628	0.33679	0.82821	94	92	97.8723
MOL.22630	0.34402	0.90423	866	802	92.6097
MOL.22638	0.33574	0.97090	685	0	0.0000
MOL.22640	0.32972	0.95079	2476	0	0.0000
MOL.22655	0.32787	0.99278	863	0	0.0000
MOL.22656	0.32628	0.99914	561	0	0.0000
MOL.22664	0.31791	0.97461	919	0	0.0000
MOL.22669	0.35111	0.66392	118	92	77.9661
MOL.22672	0.30073	0.64167	121	92	76.0331
MOL.22673	0.33681	0.81847	275	231	84.0000
MOL.22675	0.46236	1.07865	90	0	0.0000
MOL.22676	0.33174	0.74522	91	78	85.7143
MOL.22677	0.31602	1.12683	119	0	0.0000
MOL.22679	0.29606	1.00197	55	26	47.2727
MOL.22680	0.32211	0.63305	53	42	79.2453
MOL.22684	0.35161	0.68941	149	129	86.5772
MOL.22687	0.33910	0.86005	113	92	81.4159
MOL.22688	0.34657	0.95433	147	146	99.3197
MOL.22693	0.32680	0.95554	528	3	0.5682
MOL.22697	0.32871	0.97573	3007	151	5.0216
MOL.22699	0.32285	0.85443	353	337	95.4674
MOL.22700	0.33239	0.86492	59	51	86.4407
MOL.22702	0.32557	0.80868	339	303	89.3805
MOL.22704	0.32576	0.61220	29	28	96.5517
MOL.22712	0.37067	0.68766	102	100	98.0392
MOL.22715	0.32461	1.00264	1151	148	12.8584
MOL.22719	0.36395	1.03040	20	19	95.0000
MOL.22722	0.37922	0.97504	58	55	94.8276
MOL.22724	0.31455	0.74988	130	110	84.6154
MOL.22726	0.33591	0.86045	28	0	0.0000
MOL.22727	0.32948	0.80016	304	262	86.1842
MOL.22729	0.32533	0.79588	42	34	80.9524
MOL.22730	0.31933	0.76508	156	128	82.0513
MOL.22731	0.33599	0.78035	238	223	93.6975
MOL.22732	0.32015	0.77062	46	42	91.3043
MOL.22733	0.35083	1.00037	570	101	17.7193
MOL.22734	0.33559	0.73078	522	473	90.6130
MOL.22737	0.37463	0.67099	59	55	93.2203
MOL.22742	0.31974	0.76820	86	73	84.8837
MOL.22743	0.28919	0.60483	40	36	90.0000
MOL.22745	0.32455	0.83946	82	72	87.8049
MOL.22746	0.34104	0.83050	758	734	96.8338
MOL.22752	0.34102	1.00132	230	0	0.0000
MOL.22760	0.32893	0.86434	222	178	80.1802
MOL.22761	0.32927	0.93990	931	33	3.5446
MOL.22769	0.32553	0.90035	39	34	87.1795
MOL.22772	0.30720	0.94206	28	25	89.2857
MOL.22775	0.33245	0.81942	189	151	79.8942
MOL.22777	0.41227	0.90642	160	136	85.0000
MOL.22778	0.32562	0.67690	24	22	91.6667
MOL.22779	0.29740	0.87785	40	32	80.0000
MOL.22780	0.33705	0.92659	2188	405	18.5101
MOL.22781	0.33624	0.88896	152	141	92.7632
MOL.22782	0.33131	0.81692	23	10	43.4783
MOL.22783	0.34029	0.73501	573	224	39.0925
MOL.22789	0.32786	0.90507	634	198	31.2303
MOL.22792	0.33470	0.97018	513	91	17.7388
MOL.22795	0.34626	0.80523	153	148	96.7320
MOL.22796	0.41300	0.78132	150	134	89.3333
MOL.22797	0.34074	0.82025	533	509	95.4972
MOL.22800	0.32804	0.88578	68	63	92.6471
MOL.22801	0.30834	0.92619	96	90	93.7500
MOL.22805	0.33738	0.71384	49	35	71.4286
MOL.22806	0.32461	0.76104	220	170	77.2727
MOL.22808	0.30665	0.80667	20	16	80.0000
MOL.22809	0.31692	1.18553	26	24	92.3077
MOL.22810	0.34479	1.00475	311	306	98.3923
MOL.22813	0.35001	0.85254	338	329	97.3373
MOL.22817	0.32679	1.07570	156	5	3.2051
MOL.22818	0.32573	0.97200	1152	297	25.7812
MOL.22822	0.33256	0.76298	78	77	98.7179
MOL.22823	0.33492	1.04039	526	0	0.0000
MOL.22826	0.31603	0.69727	53	22	41.5094
MOL.22828	0.31077	0.73918	334	234	70.0599
MOL.22829	0.32283	0.99294	780	0	0.0000
MOL.22833	0.29026	1.33523	21	21	100.0000
MOL.22841	0.32170	1.00820	575	0	0.0000
MOL.22842	0.33118	0.73038	93	80	86.0215
MOL.22843	0.36533	0.99549	25	24	96.0000
MOL.22844	0.32375	0.97157	100	15	15.0000
MOL.22846	0.34371	0.90874	67	52	77.6119
MOL.22866	0.34459	0.97739	411	0	0.0000
MOL.22868	0.31456	0.62019	26	20	76.9231
MOL.22870	0.31832	0.70038	24	0	0.0000
MOL.22871	0.33282	1.11647	184	0	0.0000
MOL.22873	0.32003	0.60132	55	44	80.0000
MOL.22874	0.35292	0.70254	48	29	60.4167
MOL.22875	0.34130	0.78505	29	29	100.0000
MOL.22881	0.33030	0.99488	893	433	48.4882
MOL.22883	0.30388	0.79266	187	104	55.6150
