gene	gc	cpg_oe	n_cpg	n_conf	pct_conf
gene_MP016147	0.33808	1.16868	573	150	26.1780
gene_MP016183	0.38447	1.01277	217	190	87.5576
gene_MP016184	0.35185	0.91989	138	117	84.7826
gene_MP016197	0.34935	1.29260	73	0	0.0000
gene_MP016257	0.37161	1.51174	1891	251	13.2734
gene_MP016317	0.35195	1.11118	176	153	86.9318
gene_MP016328	0.34273	1.22603	2346	0	0.0000
gene_MP016348	0.37354	1.51010	34	0	0.0000
gene_MP016454	0.34522	1.07528	1245	0	0.0000
gene_MP016484	0.35577	1.21412	688	0	0.0000
gene_MP016505	0.66133	0.88374	36	0	0.0000
gene_MP016517	0.40999	1.42239	584	576	98.6301
gene_MP016530	0.40704	1.07924	279	0	0.0000
gene_MP016566	0.35798	1.32043	318	291	91.5094
gene_MP016613	0.33313	1.22216	61	47	77.0492
gene_MP016624	0.36308	1.27719	1744	0	0.0000
gene_MP016665	0.36184	1.08875	210	79	37.6190
gene_MP016668	0.62260	1.15336	98	0	0.0000
gene_MP016739	0.45906	1.55018	211	0	0.0000
gene_MP016768	0.34486	1.12258	265	0	0.0000
gene_MP016793	0.34391	1.13806	368	222	60.3261
gene_MP016812	0.50624	1.18153	603	0	0.0000
gene_MP016813	0.37398	1.55078	484	280	57.8512
gene_MP016827	0.61111	1.40335	40	0	0.0000
gene_MP016838	0.34150	1.00332	43	29	67.4419
gene_MP016891	0.32654	1.19360	5414	0	0.0000
gene_MP017062	0.32998	1.00915	161	108	67.0807
gene_MP017139	0.35492	1.08605	298	246	82.5503
gene_MP017281	0.32927	1.15322	174	0	0.0000
gene_MP017312	0.31833	1.26977	137	114	83.2117
gene_MP017327	0.34184	1.09280	136	116	85.2941
gene_MP017330	0.31923	1.13681	107	48	44.8598
gene_MP017361	0.31805	1.15310	128	98	76.5625
gene_MP017429	0.32639	1.27196	24	24	100.0000
gene_MP017515	0.39895	1.01576	116	106	91.3793
gene_MP017528	0.42237	1.47851	1421	576	40.5348
gene_MP017545	0.40724	1.16719	352	320	90.9091
gene_MP017573	0.43879	1.35609	349	0	0.0000
gene_MP017656	0.36518	1.09491	328	287	87.5000
gene_MP017657	0.36086	1.16455	1432	147	10.2654
gene_MP017665	0.34653	1.06937	300	0	0.0000
gene_MP017699	0.36447	1.20592	634	552	87.0662
gene_MP017728	0.33440	1.20873	32	32	100.0000
gene_MP017763	0.35267	1.23138	158	148	93.6709
gene_MP017772	0.32502	1.30973	2389	35	1.4650
gene_MP017787	0.36324	1.22053	260	229	88.0769
gene_MP017810	0.35826	0.91743	160	62	38.7500
gene_MP017812	0.35855	1.21637	1664	482	28.9663
gene_MP017831	0.41689	1.97622	97	59	60.8247
gene_MP017865	0.35233	1.09989	40	0	0.0000
gene_MP017883	0.48886	1.36125	62	24	38.7097
gene_MP017889	0.33385	1.20200	645	365	56.5891
gene_MP017930	0.35288	1.14257	256	191	74.6094
gene_MP017967	0.31967	1.31238	4978	0	0.0000
gene_MP017969	0.33827	1.14893	994	0	0.0000
gene_MP017999	0.35091	1.22579	768	717	93.3594
gene_MP018024	0.36666	1.28821	731	0	0.0000
gene_MP018032	0.36620	1.09618	243	217	89.3004
gene_MP018088	0.41761	1.63813	418	239	57.1770
gene_MP018095	0.34126	1.11633	160	134	83.7500
gene_MP018131	0.33857	1.12505	529	503	95.0851
gene_MP018146	0.36050	1.49744	244	171	70.0820
gene_MP018191	0.34431	1.24805	154	144	93.5065
gene_MP018211	0.34699	1.18740	92	62	67.3913
gene_MP018263	0.38858	1.16076	252	149	59.1270
gene_MP000003	0.35112	1.15695	348	294	84.4828
gene_MP000016	0.38205	1.52428	82	73	89.0244
gene_MP000026	0.34898	1.30006	2408	180	7.4751
gene_MP000047	0.35367	1.73124	52	51	98.0769
gene_MP000173	0.36167	1.47072	4381	0	0.0000
gene_MP000184	0.35724	1.18415	81	70	86.4198
gene_MP000185	0.54775	1.19690	55	0	0.0000
gene_MP000218	0.41977	1.52316	490	420	85.7143
gene_MP000225	0.33474	1.18805	355	279	78.5915
gene_MP000232	0.37593	1.38403	39	38	97.4359
gene_MP000247	0.38073	1.95906	209	176	84.2105
gene_MP000269	0.35280	1.17658	121	103	85.1240
gene_MP000317	0.35524	1.22761	416	369	88.7019
gene_MP000356	0.37231	1.04709	445	372	83.5955
gene_MP000360	0.32790	1.11192	97	12	12.3711
gene_MP000366	0.34546	1.30451	2300	125	5.4348
gene_MP000395	0.32490	1.55391	190	169	88.9474
gene_MP000420	0.35243	1.27906	348	190	54.5977
gene_MP000434	0.33258	0.95174	25	13	52.0000
gene_MP000452	0.36902	1.23063	638	486	76.1755
gene_MP000558	0.39916	1.02517	270	266	98.5185
gene_MP000560	0.38780	1.48022	216	157	72.6852
gene_MP000579	0.34056	1.14965	705	0	0.0000
gene_MP000608	0.35665	1.32579	103	56	54.3689
gene_MP000630	0.34257	1.22745	1614	639	39.5911
gene_MP000659	0.37413	1.09702	500	497	99.4000
gene_MP000710	0.34644	1.25847	272	0	0.0000
gene_MP000741	0.34123	1.39386	338	315	93.1953
gene_MP000753	0.42345	1.29409	290	251	86.5517
gene_MP000826	0.32675	1.23553	3155	143	4.5325
gene_MP000856	0.31922	1.59062	3020	0	0.0000
gene_MP001005	0.33577	1.13670	412	371	90.0485
gene_MP001018	0.36749	1.17493	252	205	81.3492
gene_MP001098	0.36938	1.55190	806	638	79.1563
gene_MP001132	0.35815	1.21073	293	276	94.1980
gene_MP001137	0.33074	1.11392	1858	0	0.0000
gene_MP001145	0.34133	1.29694	447	408	91.2752
gene_MP001151	0.38436	1.24940	527	491	93.1689
gene_MP001162	0.34666	1.33462	4078	0	0.0000
gene_MP001205	0.30687	1.30699	3005	145	4.8253
gene_MP001206	0.37532	1.24757	360	338	93.8889
gene_MP001268	0.36059	1.24444	2078	357	17.1800
gene_MP001277	0.38763	1.27612	392	313	79.8469
gene_MP001345	0.33159	1.27867	504	401	79.5635
gene_MP001388	0.35206	1.24227	2262	1534	67.8161
gene_MP001390	0.36995	1.36807	375	358	95.4667
gene_MP001421	0.36758	1.20069	196	179	91.3265
gene_MP001505	0.34679	1.33290	1030	358	34.7573
gene_MP001548	0.35962	1.04700	258	144	55.8140
gene_MP001551	0.51011	1.08572	79	0	0.0000
gene_MP001569	0.62251	1.32999	265	0	0.0000
gene_MP001570	0.36559	1.37547	72	25	34.7222
gene_MP001575	0.35796	1.13279	63	0	0.0000
gene_MP001592	0.32605	1.43747	216	185	85.6481
gene_MP001603	0.36580	1.49477	2158	0	0.0000
gene_MP001656	0.33333	1.30022	131	84	64.1221
gene_MP001657	0.34478	1.05805	316	0	0.0000
gene_MP001658	0.39168	1.49356	92	92	100.0000
gene_MP001671	0.35842	1.40399	25	3	12.0000
gene_MP001674	0.49872	1.28208	62	24	38.7097
gene_MP001676	0.40151	1.47577	86	55	63.9535
gene_MP001677	0.57576	1.05759	50	20	40.0000
gene_MP001687	0.36601	1.04446	103	0	0.0000
gene_MP001690	0.43370	1.50504	108	105	97.2222
gene_MP001719	0.47368	1.06959	33	33	100.0000
gene_MP001778	0.32338	1.18945	322	38	11.8012
gene_MP001786	0.34899	1.20161	454	316	69.6035
gene_MP001840	0.33114	1.32078	52	20	38.4615
gene_MP001946	0.37714	1.56272	2953	350	11.8524
gene_MP001954	0.33650	1.05048	498	339	68.0723
gene_MP001970	0.37552	1.60514	283	229	80.9187
gene_MP001995	0.38367	1.02977	132	128	96.9697
gene_MP002009	0.41047	1.51576	1359	314	23.1052
gene_MP002018	0.34748	1.24355	321	213	66.3551
gene_MP002021	0.36184	1.52981	48	30	62.5000
gene_MP002035	0.46956	1.11046	59	25	42.3729
gene_MP002053	0.34632	1.09995	259	0	0.0000
gene_MP002055	0.33469	1.16621	193	176	91.1917
gene_MP002069	0.33868	1.08981	386	314	81.3472
gene_MP002092	0.33212	1.17461	1150	0	0.0000
gene_MP002116	0.64694	1.17086	62	20	32.2581
gene_MP002128	0.36817	1.17818	436	413	94.7248
gene_MP002134	0.37862	1.45677	57	53	92.9825
gene_MP002150	0.36556	1.13355	152	0	0.0000
gene_MP002175	0.30640	1.51459	106	84	79.2453
gene_MP002198	0.38067	1.30673	144	135	93.7500
gene_MP002201	0.38419	1.37294	1526	386	25.2949
gene_MP002206	0.37138	0.92395	154	138	89.6104
gene_MP002216	0.31767	1.24531	932	0	0.0000
gene_MP002218	0.33240	1.02964	112	105	93.7500
gene_MP002233	0.31998	1.01786	184	131	71.1957
gene_MP002237	0.33263	1.00370	290	193	66.5517
gene_MP002259	0.33034	1.12727	171	137	80.1170
gene_MP002263	0.36961	1.39284	788	132	16.7513
gene_MP002276	0.37105	1.00952	123	122	99.1870
gene_MP002279	0.34376	1.18665	167	151	90.4192
gene_MP002283	0.38216	1.40161	1994	0	0.0000
gene_MP002284	0.57431	1.19824	60	8	13.3333
gene_MP002286	0.42553	1.75966	100	95	95.0000
gene_MP002288	0.33545	1.02616	64	0	0.0000
gene_MP002292	0.38402	1.48582	2859	46	1.6090
gene_MP002303	0.39003	1.38650	115	86	74.7826
gene_MP002311	0.49061	1.51932	326	317	97.2393
gene_MP002318	0.35540	1.01099	316	275	87.0253
gene_MP002330	0.37575	1.22177	708	90	12.7119
gene_MP002355	0.50186	1.22751	187	0	0.0000
gene_MP002391	0.33614	1.47956	114	99	86.8421
gene_MP002401	0.36393	1.33258	398	362	90.9548
gene_MP002405	0.34243	1.35116	731	592	80.9850
gene_MP002415	0.35855	1.43237	1151	0	0.0000
gene_MP002421	0.35236	1.17427	294	224	76.1905
gene_MP002423	0.35462	1.42691	170	157	92.3529
gene_MP002425	0.39242	0.69893	22	0	0.0000
gene_MP002492	0.32196	1.34527	30	19	63.3333
gene_MP002501	0.34532	1.31624	3310	0	0.0000
gene_MP002504	0.39144	1.29034	299	284	94.9833
gene_MP002505	0.37023	1.30132	70	47	67.1429
gene_MP002507	0.36932	1.48301	294	211	71.7687
gene_MP002526	0.39883	1.19301	598	0	0.0000
gene_MP002535	0.31031	1.36518	108	97	89.8148
gene_MP002556	0.35308	1.27229	207	196	94.6860
gene_MP002563	0.39086	1.58907	376	367	97.6064
gene_MP002574	0.43075	1.46757	58	45	77.5862
gene_MP002579	0.33566	1.21864	177	32	18.0791
gene_MP002586	0.36730	1.01705	69	58	84.0580
gene_MP002596	0.39335	1.16106	291	255	87.6289
gene_MP002620	0.38820	1.37829	138	93	67.3913
gene_MP002654	0.39109	1.55399	96	96	100.0000
gene_MP002733	0.46165	1.27016	45	0	0.0000
gene_MP002737	0.30575	1.34779	344	0	0.0000
gene_MP002753	0.37116	1.40204	97	0	0.0000
gene_MP002789	0.36618	1.49243	3086	0	0.0000
gene_MP002801	0.36999	1.27713	215	177	82.3256
gene_MP002825	0.34632	1.27243	376	338	89.8936
gene_MP002844	0.34723	1.14924	314	279	88.8535
gene_MP002913	0.36512	1.15963	97	90	92.7835
gene_MP002923	0.33008	1.09306	999	120	12.0120
gene_MP002977	0.33631	1.34294	45	33	73.3333
gene_MP003001	0.30519	1.21522	3063	0	0.0000
gene_MP003012	0.32762	1.18175	170	0	0.0000
gene_MP003046	0.34879	1.24331	1590	0	0.0000
gene_MP003117	0.36825	1.17496	216	170	78.7037
gene_MP003189	0.35000	1.24268	242	219	90.4959
gene_MP003193	0.32953	1.27851	103	78	75.7282
gene_MP003210	0.31980	1.33908	26	14	53.8462
gene_MP003213	0.33197	1.28157	2143	0	0.0000
gene_MP003237	0.34874	1.07656	155	139	89.6774
gene_MP003242	0.34999	1.04038	132	0	0.0000
gene_MP003272	0.36603	1.40766	57	52	91.2281
gene_MP003289	0.31937	1.59634	121	67	55.3719
gene_MP003298	0.32017	1.40344	446	383	85.8744
gene_MP003302	0.44952	1.04797	60	0	0.0000
gene_MP003367	0.35054	1.12107	54	29	53.7037
gene_MP003368	0.35859	1.45012	186	169	90.8602
gene_MP003370	0.34851	0.92930	30	30	100.0000
gene_MP003386	0.45665	1.61436	111	111	100.0000
gene_MP003387	0.45590	1.60451	110	110	100.0000
gene_MP003390	0.35449	1.38850	189	184	97.3545
gene_MP003420	0.65813	1.43151	260	135	51.9231
gene_MP003448	0.34989	1.07879	100	61	61.0000
gene_MP003456	0.62694	1.00743	55	0	0.0000
gene_MP003474	0.35994	1.02240	42	25	59.5238
gene_MP003483	0.32984	1.60630	26	22	84.6154
gene_MP003508	0.35797	1.06265	35	35	100.0000
gene_MP003529	0.34932	1.23293	1707	189	11.0721
gene_MP003537	0.46892	1.74105	212	210	99.0566
gene_MP003539	0.54420	1.38733	206	163	79.1262
gene_MP003565	0.39883	1.49309	182	164	90.1099
gene_MP003575	0.40274	1.48244	99	71	71.7172
gene_MP003577	0.43863	1.21475	58	27	46.5517
gene_MP003585	0.31749	1.31967	3828	133	3.4744
gene_MP003591	0.35862	1.50203	42	42	100.0000
gene_MP003618	0.34353	1.37971	259	58	22.3938
gene_MP003626	0.31557	1.22336	52	36	69.2308
gene_MP003642	0.38943	0.88947	31	22	70.9677
gene_MP003668	0.33053	1.47322	429	86	20.0466
gene_MP003690	0.36079	1.11451	158	132	83.5443
gene_MP003726	0.37775	1.77976	46	33	71.7391
gene_MP003733	0.33945	1.31164	972	255	26.2346
gene_MP003735	0.36305	0.98609	165	150	90.9091
gene_MP003784	0.35634	1.22471	70	44	62.8571
gene_MP003798	0.35697	1.11992	161	141	87.5776
gene_MP003826	0.37697	1.50142	64	41	64.0625
gene_MP003847	0.31479	1.13363	125	0	0.0000
gene_MP003851	0.34524	1.73219	26	23	88.4615
gene_MP003892	0.35685	1.04400	99	81	81.8182
gene_MP003911	0.36915	1.13848	25	5	20.0000
gene_MP003930	0.37601	1.35291	64	47	73.4375
gene_MP003935	0.39154	1.15269	160	0	0.0000
gene_MP003938	0.48931	1.46406	167	123	73.6527
gene_MP004009	0.35979	1.19072	181	0	0.0000
gene_MP004019	0.45948	1.36784	117	117	100.0000
gene_MP004022	0.32535	1.25091	799	105	13.1414
gene_MP004049	0.30939	1.38248	85	0	0.0000
gene_MP004051	0.35356	1.67649	25	12	48.0000
gene_MP004052	0.34003	1.27623	2865	0	0.0000
gene_MP004061	0.37134	1.57363	273	136	49.8168
gene_MP004069	0.32314	1.26478	74	65	87.8378
gene_MP004079	0.38280	1.31232	843	0	0.0000
gene_MP004089	0.33049	1.03103	135	84	62.2222
gene_MP004096	0.41971	1.53171	55	33	60.0000
gene_MP004116	0.41786	1.57425	22	21	95.4545
gene_MP004121	0.31546	1.26175	4354	0	0.0000
gene_MP004124	0.32544	1.48231	184	142	77.1739
gene_MP004172	0.39932	1.83673	107	104	97.1963
gene_MP004177	0.39472	1.19696	466	192	41.2017
gene_MP004209	0.39245	1.40631	46	46	100.0000
gene_MP004245	0.36552	1.10428	372	0	0.0000
gene_MP004310	0.37438	0.99350	127	0	0.0000
gene_MP004311	0.35163	1.38665	534	106	19.8502
gene_MP004314	0.33671	1.13966	239	0	0.0000
gene_MP004327	0.31319	1.50480	160	0	0.0000
gene_MP004386	0.31986	1.37297	59	58	98.3051
gene_MP004393	0.36536	1.56249	426	48	11.2676
gene_MP004396	0.32381	1.30754	114	21	18.4211
gene_MP004398	0.36322	1.38436	231	213	92.2078
gene_MP004434	0.34509	1.17315	201	142	70.6468
gene_MP004568	0.36863	1.26492	1058	249	23.5350
gene_MP004570	0.34538	1.23032	673	13	1.9316
gene_MP004586	0.54562	0.87160	101	0	0.0000
gene_MP004604	0.32233	1.18707	7348	0	0.0000
gene_MP004605	0.32558	1.15262	2363	172	7.2789
gene_MP004641	0.35465	1.23563	20	14	70.0000
gene_MP004687	0.32989	1.31454	145	101	69.6552
gene_MP004694	0.33201	1.27770	888	642	72.2973
gene_MP004697	0.36194	1.19919	269	0	0.0000
gene_MP004737	0.36155	1.26571	692	0	0.0000
gene_MP004769	0.34779	0.97167	119	79	66.3866
gene_MP004778	0.35023	1.16243	239	184	76.9874
gene_MP004798	0.33201	1.27770	400	360	90.0000
gene_MP004801	0.31901	1.06271	89	77	86.5169
gene_MP004893	0.36200	1.11484	188	134	71.2766
gene_MP004908	0.51196	0.93090	157	0	0.0000
gene_MP004924	0.36030	1.28465	151	110	72.8477
gene_MP004972	0.37018	1.25312	358	27	7.5419
gene_MP005002	0.34328	1.45485	1998	0	0.0000
gene_MP005003	0.41242	1.06608	89	52	58.4270
gene_MP005008	0.46092	1.25668	207	32	15.4589
gene_MP005026	0.35518	1.24837	733	361	49.2497
gene_MP005028	0.33278	0.98760	98	0	0.0000
gene_MP005088	0.34019	1.37505	2428	0	0.0000
gene_MP005099	0.35434	1.15085	386	54	13.9896
gene_MP005120	0.35351	1.08925	629	0	0.0000
gene_MP005121	0.34787	1.35389	619	523	84.4911
gene_MP005129	0.38611	1.41706	250	237	94.8000
gene_MP005179	0.45736	1.10768	235	0	0.0000
gene_MP005201	0.32255	1.64597	160	155	96.8750
gene_MP005246	0.30740	1.33114	529	0	0.0000
gene_MP005320	0.38140	1.09534	266	0	0.0000
gene_MP005370	0.29959	1.30433	223	0	0.0000
gene_MP005392	0.34419	1.59258	141	113	80.1418
gene_MP005418	0.34107	1.23359	196	131	66.8367
gene_MP005448	0.35530	1.20802	347	238	68.5879
gene_MP005450	0.32628	1.31319	1960	0	0.0000
gene_MP005470	0.34415	1.28826	298	282	94.6309
gene_MP005521	0.30586	1.25054	1933	0	0.0000
gene_MP005548	0.63695	1.15326	124	39	31.4516
gene_MP005571	0.30297	1.48099	694	629	90.6340
gene_MP005600	0.32239	1.29096	4039	338	8.3684
gene_MP005605	0.36748	1.02580	178	41	23.0337
gene_MP005649	0.36915	1.13848	313	286	91.3738
gene_MP005658	0.42461	1.64206	170	162	95.2941
gene_MP005659	0.35414	1.23854	1212	0	0.0000
gene_MP005723	0.33601	0.98484	62	32	51.6129
gene_MP005731	0.39144	1.29034	261	246	94.2529
gene_MP005751	0.58921	1.13636	142	0	0.0000
gene_MP005790	0.45872	1.13385	128	0	0.0000
gene_MP005823	0.37080	1.40665	1194	0	0.0000
gene_MP005825	0.38554	1.20474	153	146	95.4248
gene_MP005836	0.42021	1.08446	27	0	0.0000
gene_MP005878	0.36499	1.18321	535	520	97.1963
gene_MP005902	0.35850	1.16878	288	241	83.6806
gene_MP005906	0.45356	1.88574	260	205	78.8462
gene_MP005939	0.35608	1.21108	319	243	76.1755
gene_MP005961	0.61576	1.21571	70	30	42.8571
gene_MP005969	0.37931	1.25940	216	194	89.8148
gene_MP005970	0.30482	1.19182	326	278	85.2761
gene_MP006002	0.35855	1.40636	1427	521	36.5102
gene_MP006029	0.39363	1.36268	259	257	99.2278
gene_MP006066	0.46131	1.39015	149	121	81.2081
gene_MP006223	0.37693	1.24406	488	444	90.9836
gene_MP006251	0.33087	1.15243	819	0	0.0000
gene_MP006287	0.33992	1.27810	1362	0	0.0000
gene_MP006395	0.31889	1.25417	208	116	55.7692
gene_MP006433	0.33178	1.10164	143	104	72.7273
gene_MP006474	0.36851	1.10339	118	0	0.0000
gene_MP006486	0.32772	1.16823	121	97	80.1653
gene_MP006513	0.35233	1.13769	143	118	82.5175
gene_MP006517	0.32165	1.25226	3706	0	0.0000
gene_MP006533	0.40670	1.46755	101	95	94.0594
gene_MP006534	0.40754	1.44876	100	93	93.0000
gene_MP006537	0.34660	1.28674	6598	0	0.0000
gene_MP006564	0.36168	1.51861	717	0	0.0000
gene_MP006586	0.51845	1.21597	126	126	100.0000
gene_MP006601	0.31078	1.13491	324	0	0.0000
gene_MP006659	0.35121	1.28542	4175	721	17.2695
gene_MP006822	0.36580	1.27339	455	392	86.1538
gene_MP006876	0.42966	1.25819	272	0	0.0000
gene_MP007091	0.58872	1.50318	157	120	76.4331
gene_MP007094	0.38657	1.32307	379	11	2.9024
gene_MP007099	0.42789	1.17502	169	169	100.0000
gene_MP007106	0.57326	1.63086	343	0	0.0000
gene_MP007110	0.57132	1.62815	340	0	0.0000
gene_MP007155	0.39061	1.39750	249	236	94.7791
gene_MP007181	0.38657	1.32307	378	359	94.9735
gene_MP007214	0.39749	1.35928	853	0	0.0000
gene_MP007223	0.32590	1.45437	1790	0	0.0000
gene_MP007225	0.36580	1.49477	432	0	0.0000
gene_MP007250	0.33454	1.20244	437	372	85.1259
gene_MP007290	0.50839	1.47857	1459	0	0.0000
gene_MP007322	0.33530	1.33000	6964	77	1.1057
gene_MP007323	0.31000	1.18434	158	142	89.8734
gene_MP007337	0.36595	1.39823	161	130	80.7453
gene_MP007352	0.35000	1.14013	838	757	90.3341
gene_MP007360	0.39142	1.39850	471	306	64.9682
gene_MP007376	0.36767	1.16387	742	0	0.0000
gene_MP007387	0.36469	1.00763	197	171	86.8020
gene_MP007440	0.35010	1.25153	744	0	0.0000
gene_MP007448	0.35289	1.29737	2714	918	33.8246
gene_MP007469	0.32728	1.13935	26	23	88.4615
gene_MP007477	0.32728	1.13935	577	410	71.0572
gene_MP007483	0.36836	1.25440	40	40	100.0000
gene_MP007492	0.36289	1.19394	737	637	86.4315
gene_MP007543	0.33453	1.30103	419	58	13.8425
gene_MP007551	0.35910	1.31776	732	684	93.4426
gene_MP007602	0.35481	1.48791	261	194	74.3295
gene_MP007629	0.35481	1.48791	5972	462	7.7361
gene_MP007707	0.33619	1.43983	227	177	77.9736
gene_MP007719	0.37572	1.11080	277	257	92.7798
gene_MP007741	0.33693	1.32709	1181	0	0.0000
gene_MP007750	0.33513	1.08887	708	627	88.5593
gene_MP007783	0.36799	1.27883	41	0	0.0000
gene_MP007932	0.39477	1.41039	166	124	74.6988
gene_MP007963	0.35305	1.12130	75	73	97.3333
gene_MP007996	0.34804	1.15291	202	156	77.2277
gene_MP008010	0.31889	1.25417	4874	280	5.7448
gene_MP008087	0.43679	1.41248	65	45	69.2308
gene_MP008110	0.34161	1.31368	763	125	16.3827
gene_MP008119	0.41867	1.58756	303	231	76.2376
gene_MP008209	0.34555	1.42910	270	217	80.3704
gene_MP008212	0.34572	1.33206	7549	52	0.6888
gene_MP008242	0.34424	1.08993	799	612	76.5957
gene_MP008288	0.35230	1.30968	66	66	100.0000
gene_MP008293	0.34009	1.26393	1332	253	18.9940
gene_MP008486	0.33602	1.14859	1156	0	0.0000
gene_MP008514	0.38397	1.57421	249	199	79.9197
gene_MP008813	0.36432	1.19172	424	327	77.1226
gene_MP008915	0.38425	1.50914	4748	0	0.0000
gene_MP008918	0.38425	1.50914	1366	848	62.0791
gene_MP008980	0.39138	1.20673	381	0	0.0000
gene_MP008994	0.32015	1.49629	943	588	62.3542
gene_MP008996	0.33801	1.21063	1673	205	12.2534
gene_MP009017	0.32378	1.08725	182	158	86.8132
gene_MP009068	0.34697	1.06680	186	135	72.5806
gene_MP009090	0.36102	1.10989	902	765	84.8115
gene_MP009104	0.33453	1.30103	324	317	97.8395
gene_MP009110	0.35696	1.26532	667	602	90.2549
gene_MP009133	0.40837	1.27666	185	147	79.4595
gene_MP009228	0.54842	1.61182	137	0	0.0000
gene_MP009229	0.54938	1.61418	137	0	0.0000
gene_MP009278	0.45760	1.26684	264	0	0.0000
gene_MP009317	0.42941	0.98897	31	0	0.0000
gene_MP009345	0.39749	0.89809	48	0	0.0000
gene_MP009354	0.33720	1.20200	2665	0	0.0000
gene_MP009373	0.38048	1.22112	249	82	32.9317
gene_MP009443	0.36668	1.26585	607	179	29.4893
gene_MP009520	0.43550	1.42381	296	216	72.9730
gene_MP009567	0.34166	1.30160	1315	0	0.0000
gene_MP009568	0.30858	1.26138	88	0	0.0000
gene_MP009593	0.33182	1.25250	235	183	77.8723
gene_MP009596	0.30464	1.14234	101	65	64.3564
gene_MP009598	0.40737	1.54732	698	624	89.3983
gene_MP009602	0.29744	0.98604	46	10	21.7391
gene_MP009620	0.32528	1.25940	237	223	94.0928
gene_MP009641	0.58120	1.11326	119	63	52.9412
gene_MP009653	0.32297	1.46163	245	217	88.5714
gene_MP009655	0.36184	1.40581	588	12	2.0408
gene_MP009663	0.38551	1.09888	267	241	90.2622
gene_MP009668	0.40286	1.61486	64	64	100.0000
gene_MP009704	0.30858	1.26138	2103	0	0.0000
gene_MP009717	0.37769	1.27362	209	194	92.8230
gene_MP009731	0.37945	1.00759	115	79	68.6957
gene_MP009754	0.36267	1.34168	33	33	100.0000
gene_MP009801	0.35230	1.30968	387	349	90.1809
gene_MP009805	0.39859	1.25946	807	0	0.0000
gene_MP009808	0.39006	1.13814	546	523	95.7875
gene_MP009810	0.32905	1.22436	641	163	25.4290
gene_MP009820	0.34210	1.45610	359	253	70.4735
gene_MP009824	0.30858	1.26138	132	0	0.0000
gene_MP009825	0.32150	1.25330	1373	0	0.0000
gene_MP009837	0.31164	1.23713	275	214	77.8182
gene_MP009845	0.33962	1.28605	1531	227	14.8269
gene_MP009847	0.33517	1.38903	580	0	0.0000
gene_MP009848	0.31962	1.16817	138	94	68.1159
gene_MP009865	0.32010	1.28712	1052	0	0.0000
gene_MP009888	0.32905	1.22436	1207	978	81.0273
gene_MP009924	0.34572	1.33206	668	538	80.5389
gene_MP009953	0.34791	1.42914	66	66	100.0000
gene_MP009971	0.36384	1.23844	630	209	33.1746
gene_MP009988	0.34132	1.20396	42	39	92.8571
gene_MP010001	0.37224	1.17974	174	144	82.7586
gene_MP010008	0.30858	1.26138	2209	24	1.0865
gene_MP010023	0.37429	1.22828	646	576	89.1641
gene_MP010036	0.37147	0.99844	189	0	0.0000
gene_MP010197	0.35594	1.15366	189	82	43.3862
gene_MP010258	0.36851	1.10339	300	0	0.0000
gene_MP010260	0.38586	1.75584	68	68	100.0000
gene_MP010279	0.35265	1.18678	1138	0	0.0000
gene_MP010356	0.33068	1.16114	178	0	0.0000
gene_MP010377	0.35736	1.13322	316	0	0.0000
gene_MP010409	0.30486	1.43069	39	24	61.5385
gene_MP010413	0.35451	1.23189	42	31	73.8095
gene_MP010441	0.61667	1.28216	73	35	47.9452
gene_MP010446	0.39004	1.29470	90	77	85.5556
gene_MP010502	0.32713	1.38576	450	350	77.7778
gene_MP010506	0.44289	1.73545	73	73	100.0000
gene_MP010508	0.31052	1.15426	178	0	0.0000
gene_MP010525	0.44028	1.00696	48	34	70.8333
gene_MP010537	0.74810	1.34261	173	0	0.0000
gene_MP010546	0.33278	1.56023	260	202	77.6923
gene_MP010547	0.38354	1.15587	82	55	67.0732
gene_MP010565	0.39394	1.41940	129	104	80.6202
gene_MP010608	0.30740	1.28238	25	13	52.0000
gene_MP010615	0.56557	1.09458	32	0	0.0000
gene_MP010618	0.35774	0.93911	86	60	69.7674
gene_MP010621	0.33734	1.31298	37	24	64.8649
gene_MP010645	0.52132	1.05609	37	12	32.4324
gene_MP010680	0.35225	1.39447	48	30	62.5000
gene_MP010686	0.41393	0.86185	27	0	0.0000
gene_MP010694	0.33345	1.20197	91	77	84.6154
gene_MP010698	0.42541	1.19972	38	20	52.6316
gene_MP010707	0.33953	1.32334	41	34	82.9268
gene_MP010727	0.31486	1.48463	78	0	0.0000
gene_MP010736	0.35816	1.49726	186	167	89.7849
gene_MP010788	0.40125	1.43028	83	80	96.3855
gene_MP010810	0.30526	1.21722	938	0	0.0000
gene_MP010836	0.58988	1.03364	51	12	23.5294
gene_MP010862	0.44619	1.21438	23	0	0.0000
gene_MP010868	0.45217	1.14309	47	0	0.0000
gene_MP010875	0.32385	1.26125	140	0	0.0000
gene_MP010882	0.45561	0.90909	20	0	0.0000
gene_MP010883	0.32385	1.26125	448	0	0.0000
gene_MP010897	0.59302	0.77650	31	0	0.0000
gene_MP010936	0.32386	1.26134	46	0	0.0000
gene_MP010937	0.30309	1.28320	2603	0	0.0000
gene_MP010980	0.32778	1.24821	1361	461	33.8722
gene_MP011009	0.33680	1.28891	467	347	74.3041
gene_MP011016	0.34022	1.10531	195	0	0.0000
gene_MP011058	0.32756	1.02992	145	121	83.4483
